,urls
1465,/pagead/clk?mo=r&ad=-6NYlbfkN0CC3_2Rv_24Vq7Fmu5-hlnp5bitfzb08yUaNAdmmWA_0CpltNkOXBlOcwmZsMT5-Qctynbu6fsrHMMoTRVehlmJREo-mX9HtoMDavLi83AvXKB0eDD8h_sXftJAcXbnkuiySOdYvT_UU5M7t1pyMZ-QAyuwLaKJnuQBsFSQm-276tthk4103KkgnJKgNSuRUyxL-ZzNixl0FCpG66rGxkcr7W1Y9IP3Pg5emmnE6pZR8N-KoMWzRaN4PoqLgXhPHf0-UCVEsozsoTLdmpEQ9R33kJC6-G677CYG-c-rguLITIm-Ylq_fVteNiif_YKRKMm7S4uJA3YvbWnaJvkC5gcOMCbdDcWP5mcZgxXIfUs9W4GQzlK641Dpo1e7sgZTzWyyUVZFBOyUNN66OZtKOVOEhxs73S5b_s82CQIujYxkexMxtKXTCQ67yVZYKBLerH-7qTklvsmK78RPEw0JVOy5&vjs=3&p=3&sk=&fvj=0
1466,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5BUNVnW1ktBkK9AF6pLANBhnhj-8Ex6ASHidGLqxVrQPKu92wLgXg3wt1KFkc6ADktgLQHfJe30KPyv7aOeNtXDaW2dX_pRq4EWbYK_91Sbv1a-qwj9lkE1Ok5K7Z61WbEwS5D6nUs4b28FHME17eW08DFV9Q7Qdxy7-yVOFwF5sRVLCpAAFmx9t1eHx_ZSIEv_b3aTQckO5xfpdTFRfYcehcdnaViC_6v9lHZbCpI7Ds8oOzRWUv715W_gdrGzMKmS7l3PsLiYceA8CppvvAjsvBPMm9Hhv05KEd6QGr4NhraCPPOponUQPdnHayUD5nTzRka4yjHrntuSfrcC0G9y86UpL-Xg_BKHzxaPPVSBpt_myfLUXDlLoW0c-hXWomWQM7zOAaXMg=&vjs=3&p=4&sk=&fvj=1
1467,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5BUNVnW1ktBkK9AF6pLANBhnhj-8Ex6ASHidGLqxVrQPKu92wLgXg3wt1KFkc6ADktgLQHfJe30KPyv7aOeNtXDaW2dX_pRq4EWbYK_91Sbt7u2LG9DVlb9qAj0knxR3naVbt8TqFRBnlU9wUxZ-6ZeDAWS_zvJKKLZXF40Q1y1gxgX9VaBUvpgAcl-xQeHKvqonysiZvL_TdAQb3hIvixdo-4BQHP77De_wfMBDmkWhlviWVCrjeDgYf6QTwzXHNR1L9W9tCNCPYHqEyQ7orzg5pmcCQHlLW6c7pNS80kbUnSHMH2slRTsCLJeRtLc7CCD3PMeUQKRPw5J1neGPq0pr12jgRXFhHjl_E12Uc-slPAtVkjBuLlBBjzfc31_7vItn9V5TOzu8=&vjs=3&p=1&sk=&fvj=1
1468,/pagead/clk?mo=r&ad=-6NYlbfkN0APTSuzkf4jNVYqwwGxK7uHcN2ETC99vIiPz9I1JZV9g_c5bstOrlibTFlc3HjeIINFi5FSbBf-zGQ9PDyhw25yXoyfaDrNB5g8I3xe8xbfJlw2magp_tWwtajEkZVehMmFoMtjBQ-xEe2CsPlCLN05sp1udgOPRGRk_8i1nbyaiVgtVwTbnEMxIFaDKgIw6sl3N0f_EWHKp47QthK0E7KD-4ngzI3K5AjXctUGVSKZYkPm3OGLTAG0uhjD5fy488Fz1GMhcntd545FOUH1WMxrFIhzKRRqBTjMmYeYWBnpOlgGoTLAqGk2w0WsW-GjUNrbEYNP0II2lthG3OqxtGlXLi1QJMxJk1UOgNTUdTX3hPxkc2vI9GLaU0w3447aA5qFam8ChvRQrKHV7gJI1FeCgjY-4U0Kj56VuXqsPd581UBs2eaeD0sP&vjs=3&p=2&sk=&fvj=0
1469,/pagead/clk?mo=r&ad=-6NYlbfkN0CupRqUKQ3UQMA6d95jAjxive_zEx7XsIS3ZsAp5X52OBasycPnV1Yiojb6683h2Zc3woCNGHJEdMdCqQ3IHXKylNdZw7QRaT6ERzB82vxbms9VrBSynH_nR_8p8T0oMo8A3AoE856jtGmBOYj1RVnhyJdUImjcT65lHvmVuwgRIHk9kDfz_zazjULSxjobNz8VDuU8jAUZqPIH7k0UzVoJsxccdcu8-rWxTn3fphlpd0yL2BpHU5hFTo6ZkFnlqhnm3QkI8czQV_iwzr56xglayYuc4Hny6auSmo3pUx5IBVx_eWrHhfEkc2BOZ1Xjvv9Ey4589Ihwn_GuFeJ9cjuBwagw85WrMugLZsW1QwtQQDqTOdZCbw-gtN1z4eC8qgL47tU25WGW4sW9A5bLhHZDLonyRqskprAsRKeiCqJiqXMj8CByMtGB1yN4Il5vW3M-I9wIIFSleg==&vjs=3&p=3&sk=&fvj=1
1470,/pagead/clk?mo=r&ad=-6NYlbfkN0CC3_2Rv_24Vq7Fmu5-hlnp5bitfzb08yUaNAdmmWA_0CpltNkOXBlOcwmZsMT5-Qctynbu6fsrHMMoTRVehlmJREo-mX9HtoMDavLi83AvXKB0eDD8h_sXftJAcXbnkuiySOdYvT_UU5M7t1pyMZ-QDaAPNfd38sYOhg_DrTV7JS3dwMU5gffYrtXFyGcPUsHDlkRzWn0CccRf0a7n44FBJNuTuLicppsLWc2W6Ryxl7srMav5hmeRaMtIWcYQjpfLgrgiseRyb3018DhgjxB_eFEs-BsK8IJiwcXhIVttKVz7dhoTEb-Q-X9txzH-uiWxK6nNNvfxMZ1yCVS3Nt5KVNSX_401acIh1I2fLI4oCtngPl7dutXOPEzbaX3wq1-WUFPN-SFTDbAVWSUcn-_nfHoqKGJEckyJFBWsYb3SKuj0pod6ELJAZO9s3Ow2LWH6a01YYZYZ9IgPQXP-j4wD&vjs=3&p=4&sk=&fvj=0
1471,/pagead/clk?mo=r&ad=-6NYlbfkN0APTSuzkf4jNVYqwwGxK7uHcN2ETC99vIiPz9I1JZV9g_c5bstOrlibTFlc3HjeIINFi5FSbBf-zGQ9PDyhw25yXoyfaDrNB5g8I3xe8xbfJlw2magp_tWwtajEkZVehMmFoMtjBQ-xEe2CsPlCLN05wZUI280LPa3iMPqOe_t9v3HbakNUHgvefikPUcRIvIzYwQ9YvrKAXfOkwyaU_2pVBL0g89nXh8WSZKmcjX1rarzty6WRxrAV7pNdP4sL0Ml4oXg73raoBMI2YhDrsiUd7byrCVBho_VqepiSUdmnS7cB1TbsIyfuH8kbIfeL7P2wlZwFL2b3HU0F_nWzfnc-9LRO2jNNScaIgqbcdMZ1jyJ0mYB0X4NYYUin_f_lSjE5tvrkY0u3yB5Ixcakf43FT8hHzseeNoOAW31tvhjoEkPPyGK1N6rO&vjs=3&p=1&sk=&fvj=0
1472,/pagead/clk?mo=r&ad=-6NYlbfkN0CupRqUKQ3UQMA6d95jAjxive_zEx7XsIS3ZsAp5X52OBasycPnV1Yiojb6683h2Zc3woCNGHJEdMdCqQ3IHXKylNdZw7QRaT6ERzB82vxbms9VrBSynH_nR_8p8T0oMo8A3AoE856jtGmBOYj1RVnhyJdUImjcT64GTRN1pi4-H_1b9mQc7Fsn3ZRo5ZJqDDIZEXzKCDMN_5MQZVgInX-Za9nrLlgnchJl6sdpNyXwBLsUvq3-4MNPNclrY3J6y7QcruesS_ItIFRYPzMlfdk5ssEJmMOemHX3f4MfWd6lzl2sNZF5yEhptxmB5USqv68zO4X_lGqyMWKipqGXdSl6VHThva3IqYMXOg9LL8BsYehJfGOBYqggEg3xM1PgTCQI0zTh7fn9v4KgWRlu3C_4gI8vM_-JdvuqGpWrBRkqcWWy_m5hK2fN2Yik2tOghMx52FY7ZWAT6w==&vjs=3&p=2&sk=&fvj=1
1473,/pagead/clk?mo=r&ad=-6NYlbfkN0CC3_2Rv_24Vq7Fmu5-hlnp5bitfzb08yUaNAdmmWA_0CpltNkOXBlOcwmZsMT5-Qctynbu6fsrHMMoTRVehlmJREo-mX9HtoMDavLi83AvXKB0eDD8h_sXftJAcXbnkuiySOdYvT_UU5M7t1pyMZ-QDaAPNfd38saWZ2aion8i3unR4ss7KU4BwXsMXPaAl-uGQW3rbYZ5aqb6fo-pFTXfdXjTT-yFky9OsHPkKnjBiS-12l18HvBILVCcaJKz-mBNjOFe85zlvncuaYyCMDEIweoYl0SmYm72Lo1oDUJKhZrD6T0hO41kZWgnxithXNHXRhG5WNCkyvBg-5nrkurofnnEtO3JyOPeXy6uxAd1-lwWpSnS6fbzAPGw1JQ385408zmTd8SygQ8Yq0mwLdHShpsJx6CTL1BhgMYIHP3UhGkTSBojljGRN1lX--jB0EaNqRmtfhD8M8qmOtMPIzXM&vjs=3&p=3&sk=&fvj=0
1474,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5BUNVnW1ktBkK9AF6pLANBhnhj-8Ex6ASHidGLqxVrQPKu92wLgXg3wt1KFkc6ADktgLQHfJe30KPyv7aOeNtXDaW2dX_pRq4EWbYK_91Sbs-uZaWpeOTLCDIcP7vQYBGCi_QRbAgFQdHeuJUOVUrWYHxGTMATcoULfurYg5B6xMN6czajoUN_4aLwZLCE2kZIg4PM0itYCEBUV9ShUUpk8Anl4FDQIHOle1TAgk7jKuIqaXqg-ZZNBqS2AUifdXGNxCsx12C2BiuwZcTVYBRIRhHZsCIEqHyudRjwfcrRVzBKgMhbcokBz5r5pSR3zL--4Rm31RyNVitMVGxu1WIjexdI3d51vlvacaIYrOqZ3UXfyCeLoqbUk0VhozW270Iub21PqEqaCg=&vjs=3&p=4&sk=&fvj=1
1475,/pagead/clk?mo=r&ad=-6NYlbfkN0APTSuzkf4jNVYqwwGxK7uHcN2ETC99vIiPz9I1JZV9g_c5bstOrlibTFlc3HjeIINFi5FSbBf-zGQ9PDyhw25yXoyfaDrNB5g8I3xe8xbfJlw2magp_tWwtajEkZVehMmFoMtjBQ-xEe2CsPlCLN050vXlbyRZN40Vig87wpKP2ZAODSCgOvlupouZAJ0MO8ngO9D9Gu-RGUrWlk-VA2aB55jjAPiA7OdBZ5jybhdAyfBALtGaL3CY-nIu7FcaG_A-VHNSE_fqMjrrV9ZZtJTAu-Pc1Y7lXzofJqqLBmxY_ax1-su9FCtczz94xApmbz8bEPuQYeME3yhLKAasDnaPWdDFQDW0hg2oKiwWMKFFP3MTgzuj6k5z6fpgwnS24izbTBmfUkjSu-wJD1er4UNBAUQWuO5l5jRi9uv-WMtvUDwrlzWMIb3n&vjs=3&p=1&sk=&fvj=0
1476,/pagead/clk?mo=r&ad=-6NYlbfkN0CupRqUKQ3UQMA6d95jAjxive_zEx7XsIS3ZsAp5X52OBasycPnV1Yiojb6683h2Zc3woCNGHJEdMdCqQ3IHXKylNdZw7QRaT6ERzB82vxbms9VrBSynH_nR_8p8T0oMo8A3AoE856jtGmBOYj1RVnhyJdUImjcT641ZnzaFD4LSEtYeN5DVZvH1s6ZEP07ghz2WvrErgvSwBBp6RvGUV4vBW8IP4z-QPUzo0IWMqCaMu11RSDW0AsWEqGEy9-K247NymWahG0F7HaHh4vO0VqD6kdLn02xSXqPHhf_EHm-PCi1YtoTR1aLbJ8zSQ91QmUIr-8rby4i7g6AIkKG49mCnowC2nTdEfvYH57m7FLEMZ-BizXyfQkI6U_I6JP3JjiJsjbznaaWO1eb4Py3DuwcLs7anA_v2VLTXgQsh0oK8EfH7YjgUit2h4P4fwO9ZMJif6ElPVTh3g==&vjs=3&p=2&sk=&fvj=1
1477,/pagead/clk?mo=r&ad=-6NYlbfkN0CC3_2Rv_24Vq7Fmu5-hlnp5bitfzb08yUaNAdmmWA_0CpltNkOXBlOcwmZsMT5-Qctynbu6fsrHMMoTRVehlmJREo-mX9HtoMDavLi83AvXKB0eDD8h_sXftJAcXbnkuiySOdYvT_UU5M7t1pyMZ-QtqZ5qyauy_xWobvETgwj0cE0lxtBnV6D9b_WY_0P8tHbEcWF8_CkQxMQsjW1zN5ngV7-gIQiXz0WC0k-FDwI_J3lVNp6L_DqRz05T00fWAETzkXZF86G-HDuq3La_aOPMGvrRmqmK6G7xzGmAy1497udRFOKUjZwglM2I28vsqL9zXfhgJjF1Cps1qEkjn3UXR358rTYHcnJVNKg1uespdeMSwUQgrE5Cvz6AuS3LbUCnabV_ZkjQgax9LSsidF1XM56T6YsQDvVNOikXfU-_SDVBj7_hsD0PSFIEEEBPdkWDc8VU2MBL9DlZddAmtuu&vjs=3&p=3&sk=&fvj=0
1478,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5BUNVnW1ktBkK9AF6pLANBhnhj-8Ex6ASHidGLqxVrQPKu92wLgXg3wt1KFkc6ADktgLQHfJe30KPyv7aOeNtXDaW2dX_pRq4EWbYK_91Sbu5yF-fd7IEzn3ybB9_YUwc7rdcWSx5Oa2rX0mh19llsxciyMKK1kfSOeJ7NudgJgDXMzuFrgDvlpcgC8gkEDdLmDyTO7OfFtDCygK-4MxJurxiR96vUyaKCSohessS3sDPUbO42U8XdSHjhY3VRrRdtv6ZsYa5U-ekwxKdARw2WW6jnhxV1kLHeunhyU_2ZDy7e2BfCoCe5IUy9QZh-Nd11L192s5FSZSQqlHdVdDtk-el6flpGmuAMIG7VafnhvGHRC87lRgivh_wGLZQQJLi4S1UocQefGU=&vjs=3&p=4&sk=&fvj=1
1479,/pagead/clk?mo=r&ad=-6NYlbfkN0APTSuzkf4jNVYqwwGxK7uHcN2ETC99vIiPz9I1JZV9g_c5bstOrlibTFlc3HjeIINFi5FSbBf-zGQ9PDyhw25yXoyfaDrNB5g8I3xe8xbfJlw2magp_tWwtajEkZVehMmFoMtjBQ-xEe2CsPlCLN05V6nRMSiTSzLSEY8LbpZd_M8psU35IqGYpU0xdBD6bx9gTyizj-g0oXzpk6PmvqH3mJByfsOKverT7yjLH1k2iQ8cclmN7PEtNSKbPNQUtLJUCqQwoDwRc8efhWizagQFS3XbCt9bhTxrnLUjSCpmI4Shd0aEt9qjmfoguTFj2PjF8rXfCd2w_QgOUki-FlS2O2UHpdL702bREOM1mvPEoLReCWXgHwES8CnEUpT3J5wBCzRlyp0l2NZgaHMl-wGaSpXfNNEdLSPaPPnRsvPgaGlJPHEEylMT&vjs=3&p=1&sk=&fvj=0
1480,/pagead/clk?mo=r&ad=-6NYlbfkN0CupRqUKQ3UQMA6d95jAjxive_zEx7XsIS3ZsAp5X52OBasycPnV1Yiojb6683h2Zc3woCNGHJEdMdCqQ3IHXKylNdZw7QRaT6ERzB82vxbms9VrBSynH_nR_8p8T0oMo8A3AoE856jtGmBOYj1RVnhyJdUImjcT67KYSKqynXTWpKipCk7AZyf29sNLsyQRhkQjMUUmONQ-X9D7f9L8ekeQShUwgz4wtq8qnm4oK_cGBZVKA405o1B3S9gIOaYKkX0-wS82Z8fHQAQWNy7L3KSWYBwIllkYe1EJywmudTdXRYp7riPGEd2AETUJTcQsicIZSRI4BrQfeoEFSa8ro2hpbXtEi2c3j60ivwEJ5I3lJ-Sii2GYzN_6G4vfQSwiekjRDjGUvFq3mkOKrj6uxP-mBuTlvJFgUixMY1wMIDRDyZ_hhfo5-fIP41Fbg0tOQxyhZ1f5wdaWA==&vjs=3&p=2&sk=&fvj=1
1481,/pagead/clk?mo=r&ad=-6NYlbfkN0CC3_2Rv_24Vq7Fmu5-hlnp5bitfzb08yUaNAdmmWA_0CpltNkOXBlOcwmZsMT5-Qctynbu6fsrHMMoTRVehlmJREo-mX9HtoMDavLi83AvXKB0eDD8h_sXftJAcXbnkuiySOdYvT_UU5M7t1pyMZ-QaCzfwxlqsmyFL-2oRu_MtI678LOh3yhnsNa5lEy7o-kOD0BjkyC4BWU8KNdI-Mig5EXBfsdPJt0kqeKZv-0GOT1WEPA__xZdb29fl6IlVxY00iBSoxaxZfaEmeZTXPDw5qB7u-ginjD-Uid67H1XT-3yHQ5ubp_5cRioBbKdeuUBvQ6kavJQm2TJczE_b1uoo3VP0WlAIeRTxlbZtUxdWtejYJFU1vwDhOnguJfcdWmWUXh-RjqKSHtyWyH53c0H9YKsVL1X-KDxuATiyLUyw6N4hWBd7hNORjx-29up7lAnpa6yBnKlMdsxPuzAeRC0&vjs=3&p=3&sk=&fvj=0
1482,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5BUNVnW1ktBkK9AF6pLANBhnhj-8Ex6ASHidGLqxVrQPKu92wLgXg3wt1KFkc6ADktgLQHfJe30KPyv7aOeNtXDaW2dX_pRq4EWbYK_91Sbv2a7nyUe4NzoBwSZtRwT1IEDhXMoN55FTuEc3sxApBT0XaNtTS2AxM7VC5YY2kI4f02U7Y7Aggbk22_HCNleS7zL78VLHTsFe7e7dAtylGnothrvbdsHq8jYsmVTd46CkLynlbn4cLp7iL3OW_bBnHGoKQd_g4zF778HSp403_hHqFjTE4HWPFKspPd6ax-YeW5c0mtEHfC-2UYG-bazS-J-50-6vzp2FmYCEbOjKDcAqJQEBBHptN5ZJl8UlV60VkzeL9Cb-NGVoOPX9aWyC-sGGUK6HJEsA=&vjs=3&p=4&sk=&fvj=1
1483,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5BUNVnW1ktBkK9AF6pLANBhnhj-8Ex6ASHidGLqxVrQPKu92wLgXg3wt1KFkc6ADktgLQHfJe30KPyv7aOeNtXDaW2dX_pRq4EWbYK_91SbsofXzL2rKGPnojC-9_Kk3Vtmmt6RmMvCYTApEV30h2opSz3PHxbz4WcFU9LkM6yUSFV5qLhS_RAxet3EyWuVGySe6CjrLC4shLgM5upmNkZ0EPh2tqa8-yzfIKjFHW3d_xjbJ8sf0VcY5lgoW50FUYXAe0XeG5zSXCIoMzRc-9f3zGCA0CqRMjAkTvGmMZVLf5IugBhYg8gu-yOWXMVrMUp-j2-jQGbDHS2SFQF0nCksrLShll61LBOZXJt_eLeJl6F4fqhX0w-CB4EeWH0D_q8qSOyen7ZI4=&vjs=3&p=1&sk=&fvj=1
1484,/pagead/clk?mo=r&ad=-6NYlbfkN0APTSuzkf4jNVYqwwGxK7uHcN2ETC99vIiPz9I1JZV9g_c5bstOrlibTFlc3HjeIINFi5FSbBf-zGQ9PDyhw25yXoyfaDrNB5g8I3xe8xbfJlw2magp_tWwtajEkZVehMmFoMtjBQ-xEe2CsPlCLN052cg2nZKcmGWs62d7C3kAYU3E-i158fRQWhCba1T4QMgOD20fUHxY58HKgX7QzrxW8_sKLDJEkJ9yTIvr-iAYQ6by9L_t3tFY6EnQlk_4ByKjLcmEaXsdHt7NJkj9I0IZPuTfMZc6z1YRKiThqeLJx3H7XFPMgjk1Ii4v5Lo5FaZk99i0021W1U51sZoqdktW2tqcCLP0nBrrSmEfQ1tirTBiyxwgHtLCMGb7XJERtdEZTbsbQuS2-HYJLjuTbZ3grNoSX5FScfxwfgR00U8ty7Ygb-B9wmxs&vjs=3&p=2&sk=&fvj=0
1485,/pagead/clk?mo=r&ad=-6NYlbfkN0CupRqUKQ3UQMA6d95jAjxive_zEx7XsIS3ZsAp5X52OBasycPnV1Yiojb6683h2Zc3woCNGHJEdMdCqQ3IHXKylNdZw7QRaT6ERzB82vxbms9VrBSynH_nR_8p8T0oMo8A3AoE856jtGmBOYj1RVnhyJdUImjcT66rfWsaMn_WSzvD8wUFv-J_IBulQxuWGN1ZHU2aProWi9hr1nanKqxdROOjmfNumsVwqmYZipLEzDzQ0i83WgSHg9A6ymI5B7Xv5qGus5Xp40g1JuO8e0BHOJyIbRh2S4stqIAeAbW8bil0bVeKhWTDeLhKDFlGeFg0RvdsmhpLJC-PxwR6jdJsT2SI4RuaFOJfo-v9lWznj-DJH0f8_1uhm_N4MNcWkapv_lpVAqmV_RlZP1SDGQDk2XV699PYEI0ff9p_z2CWksTpSFYlJASW7pfpVhF5eW2EHUbXqLA45g==&vjs=3&p=3&sk=&fvj=1
1486,/pagead/clk?mo=r&ad=-6NYlbfkN0CC3_2Rv_24Vq7Fmu5-hlnp5bitfzb08yUaNAdmmWA_0CpltNkOXBlOcwmZsMT5-Qctynbu6fsrHMMoTRVehlmJREo-mX9HtoMDavLi83AvXKB0eDD8h_sXftJAcXbnkuiySOdYvT_UU5M7t1pyMZ-QaCzfwxlqsmwClS0RWwOzQyGZVQso-MlpivgzYP64BynEVt-Brbpta84m_bhHIjHiFoSkFky-ddUAEUnkOIpkneX_HndyNcI7uZ36acdqZEC20XIkW7w3A494j3d-K_L2_aoe4R34graWbghRzNneeKynJOfKooTFGTOMFC2VdUu7RAZ-f3HnaSkXbAz837sXJQV0rXOuVUL8-RA_M4X2j6KGL8v_X4mby59rE_TwdigPE9uA9K9jid2m1BB8FpiFynEDzvTtOa_JA0nWMqF67M_mxZKWViwtaVV3ooNdQZtXsXp2vaM_Cpr0xsILvGD3&vjs=3&p=4&sk=&fvj=0
1487,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5BUNVnW1ktBkK9AF6pLANBhnhj-8Ex6ASHidGLqxVrQPKu92wLgXg3wt1KFkc6ADktgLQHfJe30KPyv7aOeNtXDaW2dX_pRq4EWbYK_91SbtfPo717ZSzlNYaShjB1z9xzuERDngWnWr9gTE12OoH2IsmWdhU5Ce-QEYE2b7uAp7Po6YpwkkEyESIIpkPF0zQ2Q7D3yt8Pcr9eWsgAs6Ve0q1owOAFw4ty1q_3kHZKAL1PWbu0dclTVVD_HxvMGLMifzuEhWgnLBO0KSGiDA7AqkD-1drCMf7MxMT8jKg42AMNxuUclgpsK94U6MAtcJwIGG5pM6D9BeumrsPyd7qFNp9iXoL2EfFAfN4UUJ62bhll0niePA6slE3H0kwAMabyb473lcxSk4=&vjs=3&p=1&sk=&fvj=1
1488,/pagead/clk?mo=r&ad=-6NYlbfkN0APTSuzkf4jNVYqwwGxK7uHcN2ETC99vIiPz9I1JZV9g_c5bstOrlibTFlc3HjeIINFi5FSbBf-zGQ9PDyhw25yXoyfaDrNB5g8I3xe8xbfJlw2magp_tWwtajEkZVehMmFoMtjBQ-xEe2CsPlCLN05SPXLgk5PS1OA7-gf_JpQySDQmVtAxc2vDz5jXoyX37_qD7M7D3dxG6UPBdmaMR1RBnIPObo4t8vDiZdX-aVk_DQy9K3RgfEZGi2kgePtdoYyvKZqrH3glWNqe0IOuZABn25gWiDvNy2Nv5douYmFmyOcVART0f5Co55F5RSugAyBx3aJ-9BQdl8FK8UkLfuq3xxKTWshUyT6i0uLZe7XcOlstYSw2LZMVSsSUMduRy9YyfLv09xwW-F3oTETPqsR1-7mxwFQ-BsNckPG0GCqP3LQe5z5xtAo&vjs=3&p=2&sk=&fvj=0
1489,/pagead/clk?mo=r&ad=-6NYlbfkN0CC3_2Rv_24Vq7Fmu5-hlnp5bitfzb08yUaNAdmmWA_0CpltNkOXBlOcwmZsMT5-Qctynbu6fsrHMMoTRVehlmJREo-mX9HtoMDavLi83AvXKB0eDD8h_sXftJAcXbnkuiySOdYvT_UU5M7t1pyMZ-Qfnr5s-PYsZx1nPmnQS-EQo9lsh7eX_2dOrMksKOsnMw74X6Mk5DWKDMH_ioLn3r7DX2q6Pozt0MeGfXA-aKDeQQOuQyLxgw-RvEa5eF3_QeqF-1d9UrVpFbGixeKRrotaMfJ8OHm-4O01Zebu4-ChFH81BgoS9U6yvttvPCQ22BqYgVYotkL67WCWoMIXwAFb5CNesc6R4UlAyX_N1uOGcWftMDefJMOmDSOemmaI6y51nTmutN18i-AbejFXWtSz9oXn6Baata89NvY8Ue-eZEf_izsb37Bbzsi-EC6fni8f4ayB5WPooV8SwI63-Hk&vjs=3&p=3&sk=&fvj=0
1490,/pagead/clk?mo=r&ad=-6NYlbfkN0CupRqUKQ3UQMA6d95jAjxive_zEx7XsIS3ZsAp5X52OBasycPnV1Yiojb6683h2Zc3woCNGHJEdMdCqQ3IHXKylNdZw7QRaT6ERzB82vxbms9VrBSynH_nR_8p8T0oMo8A3AoE856jtGmBOYj1RVnhyJdUImjcT64UqFl_ZRpGGuOvuv_qQzjUnbgVfmZof4m_o1CGDGYpEB76Kh6Qyh9S8tVfqiVr5FEXzTFqHfZDqqpz3X5iqOMDXOhiC9Z0YlDmh3Kxxeoc7T6poQmiR4dfc4wBsx6I5k2uX2jV-q5ZB1NyqiTIXFoiO3hEYuRXTYt4RUyzyWmXcz_ZGUe99mI45YqLY15QiUnTV_vy8cgOOyg-jGpkJfdCO7GGKB5Lk2m_s74m9T1Gk3bp2t55H4uK8KEEw-UfKP9-mSS0dD7hBDdCgMG0JZbBKwV5rvHX7uiAPwawA8N64Q==&vjs=3&p=4&sk=&fvj=1
1491,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5BUNVnW1ktBkK9AF6pLANBhnhj-8Ex6ASHidGLqxVrQPKu92wLgXg3wt1KFkc6ADktgLQHfJe30KPyv7aOeNtXDaW2dX_pRq4EWbYK_91Sbv4iUg8aCoNGr36BRvx29-Yj6y9Uh8ShEGqHT_mQ7AaTBw9elYTdyeZLXAHzqNM9l8K6wIP5eHL4y3R8BXb_iIt2LNjjaykM7TtGZ87GjsVcfoiR6E4nMYFOtETAkltfeh1xSnBJOIfwZ1qtCq_JEZE46crHfK_vNNm3Zk8sh3kUvbuVv1DqKrKenLQhdMB9reYUTn3KGVGZmlvhNZSN2T_uC_I4hUsAxp6ywdf1FXyXuKdCuSKXN9orVyqtujsahsLS92512EYu2_edNwJz-cv71Bpepg1_Bg=&vjs=3&p=1&sk=&fvj=1
1492,/pagead/clk?mo=r&ad=-6NYlbfkN0CupRqUKQ3UQMA6d95jAjxive_zEx7XsIS3ZsAp5X52OBasycPnV1Yiojb6683h2ZeyG49Ce6ShTSo4OSRMGVoNQMI4P2fO2bq4zxGbs7R4w1wdX21yVyQ9mxIGCTQQJriMV-rindeHvts_UtYU46fQ2Zru1IYmiCDPMj0vPpakcslVUXuAYpj7WFHbKE12qu7ddxQEX-SCZzIINenJdJ83FubWFmu8Yeexl6UTcIU3nJo69sqasAhO3u3aKjgHXOtyHPy1dI62pJG-o-EUSeN54xIMXeF5XTOUUN2qffdzp7hTFuM7wR_cXJcgjGoMae83ToZ8lWa4pBKrCY1NncieW3LNKPdirBNFv2hiLt5ZlmLUIcPnoDkFOW1aKCFo2-gK5PTWUmSaYFjEHbIqL2Nyd7ZBEvl7tYvJTscneUIZPCUl1QI1Bgkm8sZAGga0E7U=&vjs=3&p=2&sk=&fvj=1
1493,/pagead/clk?mo=r&ad=-6NYlbfkN0DQbdQ0Vrv7YZh3dy9tjy3Y4tgx1qcMPo-RzL-K7v-CyNlo9W5jebr5HrADHfh9xko7xe8sitAI25VIQBJsa_5GONXOuhxHcWtOJv8cU2Sbt-OnDsQx8FKLGqFGqUDwi9XgIKRR44x_Xn_hqTpm0PjxDeeQsSf9V7TqsMnJPEx3Gg-ZhwuzfAJHdc36LT3Wl3l9_Ng1YVJh2sji2ZH-zmHX2fHaH-_iI_bvCk38W56axRPQQ0AvtaZR_Y2_0sgL2w-HlLNsH8JBNCboGmoHr1o5JD33ewY7LMa0FqBq2rTgjoFIpt95ZSqfMzm10zX2Ul6iJeN8D-556v5ugB6g72cfOBD5xHs9RcK_LwoKY3Ik5f30vSsNdwVFEE-JwNUPqrBoW5bGJMH84utj9qQfrtvz9eb3chmJR8JlS79xBlMfXEoE5UB-UorqOB7DYTxw1cQ=&vjs=3&p=3&sk=&fvj=1
